pipeline,repeat,outer_fold,stage1_bal_acc,stage1_threshold,stage2_bal_acc,balanced_accuracy,auroc_macro,best_inner_score,stage2_best_inner_std,best_params,stage1_n_features,n_features_selected,stage1_features,selected_features,n_test,n_train_s2,n_routed_to_s2,combined_bal_acc_excl,stage2_bal_acc_excl,n_excluded,en_converged,test_indices,y_true,y_pred,proba_combined,fold_seconds
en_rf,7,2,1.0,0.2,0.666667,0.777778,0.907509,0.75,0.113529,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 5}",5,5,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr5_763494_878290,chr17_1542118_1560766","chr16_68838368_69397102,chr12_36739877_67332062,chr12_67337260_132389367,chr15_22163893_32511475,chr20_8747_12478772",20,55,13,0.777778,0.666667,0,1.0,"8,9,12,14,15,20,28,29,30,33,44,51,52,55,60,65,68,69,81,96","Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HR+,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+","HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HR+,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HR+,HR+","[[0.0, 0.603588, 0.396412], [0.832, 0.159099, 0.008901], [0.912, 0.004624, 0.083376], [0.002, 0.874238, 0.123762], [0.016, 0.981243, 0.002757], [0.048, 0.201249, 0.750751], [0.87, 0.078466, 0.051534], [0.0, 1.0, 0.0], [0.002, 0.993585, 0.004415], [0.998, 0.001994, 6e-06], [0.0, 0.811159, 0.188841], [0.0, 0.861258, 0.138742], [0.002, 0.859535, 0.138465], [0.004, 0.490032, 0.505968], [0.87, 0.111964, 0.018036], [0.912, 0.075353, 0.012647], [1.0, 0.0, 0.0], [0.004, 0.839955, 0.156045], [0.0, 0.603588, 0.396412], [0.002, 0.922675, 0.075325]]",2857.1
en_rf,7,3,1.0,0.15,0.583333,0.722222,0.906746,0.85,0.091894,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 5, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr17_1542118_1560766,chr3_196908262_196937230","chr16_68838368_69397102,chr6_32732764_32738443,chr16_68710277_68751390,chr6_32766023_91964331,chr12_36739877_67332062,chr23_3229_45135,chr16_45058242_54336421,chr1_149369522_149394958,chr5_96637773_180644810,chr12_67337260_132389367,chr15_32523241_32594902,chr16_54390012_68679377,chr5_69274433_96603723,chr1_193480150_193527058,chr12_9528590_9585156,chr14_105602756_105630089,chr1_199087690_199111062,chr20_8747_12478772,chr4_190887518_191165971,chr17_77535412_78653545",20,54,14,0.722222,0.583333,0,1.0,"1,11,18,21,25,32,34,35,38,39,45,48,53,64,66,67,71,80,93,99","HR+,Triple Neg,HR+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,HER2+","Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HR+,HER2+","[[0.0, 0.370282, 0.629718], [0.0, 0.309877, 0.690123], [0.0, 0.886534, 0.113466], [1.0, 0.0, 0.0], [0.998, 0.001043, 0.000957], [0.022, 0.53528, 0.44272], [0.002, 0.498432, 0.499568], [0.0, 0.372411, 0.627589], [0.0, 0.379387, 0.620613], [0.978, 0.011602, 0.010398], [0.006, 0.600694, 0.393306], [0.022, 0.502071, 0.475929], [0.142, 0.226627, 0.631373], [0.002, 0.35282, 0.64518], [0.0, 0.668693, 0.331307], [0.998, 0.000859, 0.001141], [0.968, 0.026815, 0.005185], [0.0, 0.286709, 0.713291], [0.0, 0.688282, 0.311718], [0.998, 0.000615, 0.001385]]",2810.8
en_rf,7,4,1.0,0.2,0.857143,0.904762,0.945055,0.81,0.059255,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 10}",5,10,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr8_16373516_28182114","chr22_24263116_37678070,chr12_36739877_67332062,chr23_3229_45135,chr16_28087_14817706,chr15_22163893_32511475,chr16_68838368_69397102,chr5_69274433_96603723,chr6_32732764_32738443,chr11_89400624_134432265,chr12_67337260_132389367",20,54,14,0.904762,0.857143,0,1.0,"3,5,10,17,26,37,40,41,42,43,54,56,62,70,72,74,75,84,85,90","Triple Neg,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg","Triple Neg,HR+,HR+,HER2+,HER2+,HR+,HR+,HR+,HR+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg","[[0.0, 0.193868, 0.806132], [0.02, 0.956343, 0.023657], [0.0, 0.906, 0.094], [0.888, 0.039276, 0.072724], [1.0, 0.0, 0.0], [0.0, 0.863163, 0.136837], [0.02, 0.6174, 0.3626], [0.02, 0.833, 0.147], [0.02, 0.85456, 0.12544], [0.0, 0.122, 0.878], [0.02, 0.76832, 0.21168], [0.736, 0.01223, 0.25177], [0.02, 0.13524, 0.84476], [1.0, 0.0, 0.0], [0.0, 0.623491, 0.376509], [0.0, 0.946638, 0.053362], [0.02, 0.368875, 0.611125], [1.0, 0.0, 0.0], [0.822, 0.15653, 0.02147], [0.0, 0.349184, 0.650816]]",2853.3
en_rf,7,5,1.0,0.1,0.571429,0.714286,0.89011,0.793333,0.074981,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 100.0, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1890246_2286311,chr17_1542118_1560766","chr1_149369522_149394958,chr16_68838368_69397102,chr16_68710277_68751390,chr16_54390012_68679377,chr19_20422576_20493401,chr12_67337260_132389367,chr3_75546791_75799957,chr5_69274433_96603723,chr3_586636_75535753,chr16_69763173_88690571,chr16_54354643_54379834,chr7_143321677_143391065,chr16_15039224_33875313,chr12_36739877_67332062,chr4_69215734_69311985,chr5_96637773_180644810,chr16_28087_14817706,chr16_45058242_54336421,chr14_105602756_105630089,chr22_37683612_37705310,chr19_3363749_20383210,chr11_89400624_134432265,chr6_32605300_32629848,chr23_3229_45135,chr8_28208003_35676140,chr3_196908262_196937230,chr5_49619946_68850823,chr22_37717564_49509094,chr6_92035339_170943103,chr6_32766023_91964331,chr14_105654998_105839439,chr3_75845446_90391698,chr19_8246_232080,chr14_19268776_19490630,chr17_1703729_1713758,chr10_46396163_135395562,chr1_149579637_149598429,chr18_4316_76110964,chr15_22163893_32511475,chr6_30021894_32519935,chr19_56816785_56859204,chr6_1535319_30010234,chr1_193480150_193527058,chr1_17030134_22668805,chr8_35694285_39333915,chr2_132210961_132323628,chr17_20569693_20596699,chr22_15433500_22665928,chr15_739595_18454050,chr23_91234699_91344716",20,54,14,0.738095,0.607143,1,1.0,"4,6,16,19,22,23,27,31,36,47,57,59,63,77,78,83,87,88,94,97","Triple Neg,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+","HR+,HER2+,HR+,HR+,HR+,HER2+,HR+,HER2+,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg","[[0.0, 0.776, 0.224], [0.944, 0.035056, 0.020944], [0.002, 0.686624, 0.311376], [0.006, 0.789236, 0.204764], [0.0, 0.642, 0.358], [1.0, 0.0, 0.0], [0.002, 0.620756, 0.377244], [0.966, 0.023664, 0.010336], [0.014, 0.504832, 0.481168], [0.944, 0.035728, 0.020272], [1.0, 0.0, 0.0], [0.002, 0.323352, 0.674648], [0.796, 0.055896, 0.148104], [0.0, 0.52, 0.48], [0.006, 0.723632, 0.270368], [0.032, 0.605968, 0.362032], [0.0, 0.376, 0.624], [0.0, 0.324, 0.676], [0.0, 0.392, 0.608], [0.0, 0.43, 0.57]]",2854.0
en_rf,8,1,1.0,0.2,0.845238,0.896825,0.961844,0.75,0.128668,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr3_95043863_126884366","chr16_68838368_69397102,chr15_22163893_32511475,chr22_24263116_37678070,chr22_22725750_24228038,chr5_69274433_96603723,chr16_68710277_68751390,chr17_2361350_18868037,chr12_36739877_67332062,chr22_37717564_49509094,chr15_32523241_32594902,chr5_49619946_68850823,chr6_32766023_91964331,chr7_141965869_141978333,chr15_739595_18454050,chr15_18657388_18683110,chr22_37683612_37705310,chr5_96637773_180644810,chr12_67337260_132389367,chr2_131945577_132196569,chr7_141259727_141549648,chr7_38065862_61275990,chr7_140213_38060725,chr7_61474815_141189966,chr6_92035339_170943103,chr6_32732764_32738443,chr7_141214728_141245219,chr4_190887518_191165971,chr6_32634044_32728487,chr6_32586131_32600962,chr4_191191940_191311992,chr5_75149_745859,chr6_30021894_32519935,chr6_1535319_30010234,chr6_1436117_1512043,chr5_763494_878290,chr6_655129_1435871,chr6_204528_634345,chr6_5839_154410,chr5_916822_21966989,chr5_32209048_45938397,chr5_21979223_32203336,chr6_32605300_32629848,chr11_55200744_55207305,chr11_55124730_55194990,chr11_51244499_55118214,chr11_7803570_50337734,chr11_7762277_7797993,chr11_5777496_7757329,chr11_5742476_5762182,chr11_182372_5733442",20,55,13,0.896825,0.845238,0,1.0,"3,5,6,13,20,21,22,24,25,31,36,40,49,51,61,76,89,92,98,99","Triple Neg,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+","Triple Neg,HR+,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HR+,HR+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+","[[0.016, 0.169248, 0.814752], [0.038, 0.867724, 0.094276], [0.99, 0.00346, 0.00654], [1.0, 0.0, 0.0], [0.004, 0.4482, 0.5478], [0.99, 0.00658, 0.00342], [0.0, 0.33, 0.67], [0.0, 0.862, 0.138], [0.87, 0.08892, 0.04108], [0.986, 0.008652, 0.005348], [0.038, 0.47138, 0.49062], [0.004, 0.561744, 0.434256], [0.0, 0.588, 0.412], [0.0, 0.898, 0.102], [0.0, 0.68, 0.32], [0.99, 0.0043, 0.0057], [0.002, 0.481036, 0.516964], [0.0, 0.196, 0.804], [0.002, 0.730536, 0.267464], [1.0, 0.0, 0.0]]",2830.4
en_rf,8,2,1.0,0.2,0.77381,0.849206,0.931319,0.766667,0.075277,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 2.15443, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311","chr16_68710277_68751390,chr1_149369522_149394958,chr12_67337260_132389367,chr16_68838368_69397102,chr11_89400624_134432265,chr14_105602756_105630089,chr16_54390012_68679377,chr3_196908262_196937230,chr16_15039224_33875313,chr6_32766023_91964331,chr20_29306447_40052114,chr16_28087_14817706,chr6_30021894_32519935,chr15_53166_592121,chr7_143321677_143391065,chr22_15433500_22665928,chr1_17030134_22668805,chr6_32732764_32738443,chr8_35694285_39333915,chr17_22399576_27351012,chr17_20569693_20596699,chr20_8747_12478772,chr14_19268776_19490630,chr19_3363749_20383210,chr6_1535319_30010234,chr15_22163893_32511475,chr19_20422576_20493401,chr22_37717564_49509094,chr19_56816785_56859204,chr1_193480150_193527058,chr12_36739877_67332062,chr17_2361350_18868037,chr12_11466807_34647417,chr1_3149648_3157982,chr16_54354643_54379834,chr16_69763173_88690571,chr8_28208003_35676140,chr8_7040596_8132139,chr14_105654998_105839439,chr5_69274433_96603723,chr17_41527705_41706870,chr1_149579637_149598429,chr9_110086022_110108926,chr23_66527817_88259698,chr11_70519863_70552702,chr2_91057159_91321476,chr5_96637773_180644810,chr11_5777496_7757329,chr17_403833_446414,chr23_92209094_152935130",20,55,13,0.849206,0.77381,0,1.0,"7,16,27,28,48,50,56,59,63,64,69,70,73,80,81,83,84,88,90,97","HER2+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HR+","HER2+,HR+,HR+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg","[[1.0, 0.0, 0.0], [0.0, 0.772, 0.228], [0.004, 0.695208, 0.300792], [0.91, 0.05148, 0.03852], [0.0, 0.408, 0.592], [0.926, 0.026196, 0.047804], [0.96, 0.00992, 0.03008], [0.0, 0.374, 0.626], [0.81, 0.06498, 0.12502], [0.0, 0.508, 0.492], [0.0, 0.64, 0.36], [1.0, 0.0, 0.0], [0.0, 0.794, 0.206], [0.0, 0.106, 0.894], [0.0, 0.262, 0.738], [0.07, 0.50406, 0.42594], [0.96, 0.0156, 0.0244], [0.002, 0.351296, 0.646704], [0.0, 0.208, 0.792], [0.0, 0.244, 0.756]]",2843.3
en_rf,8,3,1.0,0.1,0.583333,0.722222,0.805556,0.813333,0.135565,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 10}",5,10,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr8_166452_6907624","chr12_36739877_67332062,chr16_68838368_69397102,chr5_69274433_96603723,chr16_28087_14817706,chr5_96637773_180644810,chr6_32732764_32738443,chr22_24263116_37678070,chr22_37717564_49509094,chr11_89400624_134432265,chr17_77535412_78653545",20,54,14,0.722222,0.583333,0,1.0,"1,8,9,10,11,12,19,29,33,38,41,55,65,68,72,74,77,85,93,96","HR+,Triple Neg,HER2+,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,HR+","HR+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,HR+,HR+,HER2+,HER2+,HR+,HR+,HR+,HER2+,HR+,HR+","[[0.0, 0.504, 0.496], [0.0, 0.956, 0.044], [0.778, 0.021312, 0.200688], [0.01, 0.97614, 0.01386], [0.0, 0.198, 0.802], [1.0, 0.0, 0.0], [0.004, 0.912336, 0.083664], [0.0, 0.994, 0.006], [1.0, 0.0, 0.0], [0.0, 0.918, 0.082], [0.002, 0.972052, 0.025948], [0.012, 0.576992, 0.411008], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.028, 0.730944, 0.241056], [0.0, 0.928, 0.072], [0.0, 0.956, 0.044], [0.874, 0.123984, 0.002016], [0.0, 0.916, 0.084], [0.0, 0.91, 0.09]]",2820.3
en_rf,8,4,1.0,0.2,0.642857,0.761905,0.860806,0.89,0.064636,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__C"": 0.16681, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311","chr16_68838368_69397102,chr12_36739877_67332062,chr15_22163893_32511475,chr16_28087_14817706,chr15_18657388_18683110,chr15_20307869_21982746,chr6_32766023_91964331,chr23_3229_45135,chr5_96637773_180644810,chr12_67337260_132389367,chr22_15433500_22665928,chr15_739595_18454050,chr6_32732764_32738443,chr20_8747_12478772,chr3_196908262_196937230,chr22_37683612_37705310,chr11_89400624_134432265,chr22_24263116_37678070,chr15_53166_592121,chr1_149369522_149394958,chr15_32523241_32594902,chr17_20569693_20596699,chr17_77442683_77503685,chr17_77535412_78653545,chr16_69417987_69744010,chr22_37717564_49509094,chr20_29306447_40052114,chr4_190887518_191165971,chr1_17030134_22668805,chr15_18722595_20060061,chr17_60204302_60347930,chr7_141965869_141978333,chr6_1535319_30010234,chr14_22022060_73047267,chr17_403833_446414,chr3_193476462_196656506,chr23_959048_1398694,chr5_916822_21966989,chr5_21979223_32203336,chr6_204528_634345,chr5_32209048_45938397,chr6_32634044_32728487,chr5_49619946_68850823,chr6_655129_1435871,chr5_69274433_96603723,chr6_32605300_32629848,chr6_1436117_1512043,chr6_30021894_32519935,chr6_32586131_32600962,chr6_5839_154410",20,54,14,0.793651,0.690476,1,1.0,"2,14,15,23,34,37,39,42,47,53,54,57,58,62,67,78,79,86,91,95","HR+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HR+,HR+,HER2+","Triple Neg,HR+,Triple Neg,HER2+,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+","[[0.004, 0.177288, 0.818712], [0.0, 0.522, 0.478], [0.064, 0.398736, 0.537264], [1.0, 0.0, 0.0], [0.0, 0.512, 0.488], [0.0, 0.568, 0.432], [0.99, 0.00788, 0.00212], [0.0, 0.316, 0.684], [0.956, 0.031064, 0.012936], [0.158, 0.296384, 0.545616], [0.064, 0.610272, 0.325728], [1.0, 0.0, 0.0], [0.0, 0.324, 0.676], [0.058, 0.099852, 0.842148], [1.0, 0.0, 0.0], [0.004, 0.922296, 0.073704], [0.0, 0.332, 0.668], [0.0, 0.312, 0.688], [0.0, 0.618, 0.382], [0.956, 0.03256, 0.01144]]",2850.2
en_rf,8,5,1.0,0.2,0.642857,0.761905,0.934066,0.793333,0.070396,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__C"": 2.15443, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr3_196908262_196937230,chr8_16373516_28182114","chr12_36739877_67332062,chr16_68838368_69397102,chr22_37683612_37705310,chr6_32766023_91964331,chr1_199087690_199111062,chr11_55200744_55207305,chr15_20307869_21982746,chr12_67337260_132389367,chr1_193480150_193527058,chr11_89400624_134432265,chr22_246150_15013982,chr15_22163893_32511475,chr1_17030134_22668805,chr19_32545047_34430432,chr16_14956177_14988855,chr16_68710277_68751390,chr1_149369522_149394958,chr20_8747_12478772,chr1_120313797_120737345,chr10_115544_38563575,chr16_28087_14817706,chr6_32634044_32728487,chr3_586636_75535753,chr16_15039224_33875313,chr5_69274433_96603723,chr23_3229_45135,chr19_3363749_20383210,chr8_166452_6907624,chr3_196908262_196937230,chr8_35694285_39333915,chr14_105602756_105630089,chr15_32523241_32594902,chr2_8972669_89953713,chr6_1535319_30010234,chr22_15433500_22665928,chr1_72489681_72620747,chr19_34467144_56795493,chr3_75546791_75799957,chr17_2361350_18868037,chr14_18149473_19216369,chr12_9528590_9585156,chr18_4316_76110964,chr6_92035339_170943103,chr19_56816785_56859204,chr5_96637773_180644810,chr20_29306447_40052114,chr17_403833_446414,chr6_30021894_32519935,chr6_1436117_1512043,chr6_655129_1435871",20,54,14,0.785714,0.678571,1,1.0,"0,4,17,18,26,30,32,35,43,44,45,46,52,60,66,71,75,82,87,94","HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg","HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HR+,HR+,HR+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg","[[1.0, 0.0, 0.0], [0.0, 0.589761, 0.410239], [0.904, 0.066417, 0.029583], [0.0, 0.711143, 0.288857], [1.0, 0.0, 0.0], [0.0, 0.62622, 0.37378], [0.002, 0.566262, 0.431738], [0.0, 0.265712, 0.734288], [0.002, 0.513936, 0.484064], [0.002, 0.64596, 0.35204], [0.002, 0.633337, 0.364663], [0.922, 0.037314, 0.040686], [0.002, 0.825316, 0.172684], [0.994, 0.004, 0.002], [0.0, 0.71048, 0.28952], [0.878, 0.094143, 0.027857], [0.002, 0.469723, 0.528277], [0.0, 0.21411, 0.78589], [0.0, 0.515111, 0.484889], [0.0, 0.309445, 0.690555]]",2825.7
en_rf,9,1,1.0,0.2,0.845238,0.896825,0.981074,0.75,0.043461,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__C"": 0.599484, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_41983407_42049540","chr16_68838368_69397102,chr22_37683612_37705310,chr12_36739877_67332062,chr6_32766023_91964331,chr1_149369522_149394958,chr5_69274433_96603723,chr10_115544_38563575,chr23_3229_45135,chr15_32523241_32594902,chr16_28087_14817706,chr14_105602756_105630089,chr19_8246_232080,chr12_67337260_132389367,chr16_15039224_33875313,chr1_17030134_22668805,chr1_193480150_193527058,chr16_14956177_14988855,chr17_403833_446414,chr20_29306447_40052114,chr17_2361350_18868037",20,55,13,0.896825,0.845238,0,1.0,"0,10,13,15,20,21,22,24,28,31,41,44,48,49,57,61,66,70,72,81","HER2+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HR+,Triple Neg","HER2+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg","[[1.0, 0.0, 0.0], [0.0, 0.864, 0.136], [1.0, 0.0, 0.0], [0.008, 0.3968, 0.5952], [0.008, 0.261888, 0.730112], [0.898, 0.09486, 0.00714], [0.0, 0.512, 0.488], [0.0, 0.92, 0.08], [0.862, 0.04692, 0.09108], [0.906, 0.074824, 0.019176], [0.008, 0.650752, 0.341248], [0.0, 0.872, 0.128], [0.006, 0.304164, 0.689836], [0.0, 0.234, 0.766], [0.984, 0.011168, 0.004832], [0.0, 0.704, 0.296], [0.0, 0.758, 0.242], [0.984, 0.00288, 0.01312], [0.11, 0.38092, 0.50908], [0.0, 0.362, 0.638]]",2880.7
en_rf,9,2,1.0,0.2,0.535714,0.690476,0.889194,0.816667,0.113529,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 5, ""selector__C"": 2.15443, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_196908262_196937230,chr3_193476462_196656506","chr5_96637773_180644810,chr22_37683612_37705310,chr11_89400624_134432265,chr16_68838368_69397102,chr1_199087690_199111062,chr12_67337260_132389367,chr16_28087_14817706,chr17_60360566_77432294,chr15_739595_18454050,chr12_36739877_67332062,chr3_196908262_196937230,chr23_3229_45135,chr15_22163893_32511475,chr7_143321677_143391065,chr6_32732764_32738443,chr16_54390012_68679377,chr15_18657388_18683110,chr1_2664285_2665530,chr15_20307869_21982746,chr3_586636_75535753,chr20_29306447_40052114,chr22_24263116_37678070,chr17_41983407_42049540,chr6_1535319_30010234,chr16_68710277_68751390,chr22_15433500_22665928,chr17_77442683_77503685,chr1_244693374_245014643,chr6_30021894_32519935,chr19_32545047_34430432,chr20_8747_12478772,chr19_56816785_56859204,chr17_43036086_60196060,chr21_13334960_13435755,chr1_149579637_149598429,chr3_164112881_193467200,chr14_105602756_105630089,chr3_39066_478718,chr22_37717564_49509094,chr5_916822_21966989,chr5_21979223_32203336,chr6_92035339_170943103,chr5_32209048_45938397,chr6_32766023_91964331,chr5_49619946_68850823,chr5_69274433_96603723,chr6_204528_634345,chr6_32634044_32728487,chr6_655129_1435871,chr6_1436117_1512043",20,55,13,0.755556,0.633333,2,1.0,"1,2,4,7,9,12,14,16,17,37,46,50,58,59,62,65,73,82,91,98","HR+,HR+,Triple Neg,HER2+,HER2+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,Triple Neg,HR+,HR+","Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,HR+,HER2+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,Triple Neg,HR+,HR+","[[0.0, 0.342318, 0.657682], [0.026, 0.426968, 0.547032], [0.0, 0.763122, 0.236878], [1.0, 0.0, 0.0], [0.598, 0.171839, 0.230161], [0.998, 0.000317, 0.001683], [0.0, 0.581749, 0.418251], [0.016, 0.702513, 0.281487], [1.0, 0.0, 0.0], [0.026, 0.584609, 0.389391], [0.598, 0.148485, 0.253515], [0.96, 0.010248, 0.029752], [0.0, 0.275098, 0.724902], [0.016, 0.330976, 0.653024], [0.0, 0.284274, 0.715726], [0.998, 0.001074, 0.000926], [0.0, 0.847158, 0.152842], [0.0, 0.357444, 0.642556], [0.0, 0.68049, 0.31951], [0.0, 0.684368, 0.315632]]",2869.5
