pipeline,repeat,outer_fold,stage1_bal_acc,stage2_bal_acc,balanced_accuracy,auroc_macro,best_inner_score,stage2_best_inner_std,best_params,stage1_n_features,n_features_selected,stage1_features,selected_features,n_test,n_train_s2,n_routed_to_s2,test_indices,y_true,y_pred,proba_combined,fold_seconds
kw_nmc,34,2,1.0,0.77381,0.849206,0.973443,,,"{""selector__k"": 5}",5,5,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr17_1542118_1560766","chr15_22163893_32511475,chr15_18657388_18683110,chr16_68838368_69397102,chr12_36739877_67332062,chr5_96637773_180644810",20,55,13,"9,12,20,23,28,32,40,42,53,54,55,58,62,65,83,84,85,90,96,98","HER2+,HER2+,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HR+","HER2+,HER2+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HR+","[[0.824, 0.089658, 0.086342], [1.0, 0.0, 0.0], [0.052, 0.258281, 0.689719], [1.0, 0.0, 0.0], [0.948, 0.035798, 0.016202], [0.054, 0.646814, 0.299186], [0.034, 0.451747, 0.514253], [0.034, 0.33653, 0.62947], [0.126, 0.23812, 0.63588], [0.156, 0.593739, 0.250261], [0.002, 0.301899, 0.696101], [0.0, 0.634892, 0.365108], [0.156, 0.191816, 0.652184], [1.0, 0.0, 0.0], [0.156, 0.462357, 0.381643], [0.982, 0.014511, 0.003489], [0.91, 0.031354, 0.058646], [0.0, 0.197345, 0.802655], [0.0, 0.703482, 0.296518], [0.012, 0.778393, 0.209607]]",5.8
kw_nmc,34,3,1.0,0.729167,0.819444,0.93998,0.766667,0.153478,"{""selector__k"": 75}",5,75,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1703729_1713758","chr5_96637773_180644810,chr12_67337260_132389367,chr22_24263116_37678070,chr12_36739877_67332062,chr16_68838368_69397102,chr16_28087_14817706,chr22_22725750_24228038,chr22_37717564_49509094,chr5_69274433_96603723,chr16_69763173_88690571,chr16_68710277_68751390,chr5_49619946_68850823,chr15_22163893_32511475,chr22_37683612_37705310,chr1_149369522_149394958,chr15_18657388_18683110,chr16_54390012_68679377,chr2_91057159_91321476,chr4_190887518_191165971,chr15_739595_18454050,chr3_586636_75535753,chr16_15039224_33875313,chr6_1535319_30010234,chr22_15433500_22665928,chr17_22399576_27351012,chr11_5777496_7757329,chr2_8972669_89953713,chr23_52844235_66511655,chr15_32523241_32594902,chr5_763494_878290,chr11_89400624_134432265,chr21_13334960_13435755,chr23_3229_45135,chr11_182372_5733442,chr23_88434081_88986061,chr6_92035339_170943103,chr16_69417987_69744010,chr1_3149648_3157982,chr15_53166_592121,chr6_30021894_32519935,chr22_22672513_22714749,chr19_20422576_20493401,chr20_8747_12478772,chr19_3363749_20383210,chr6_32732764_32738443,chr11_55225136_56294614,chr2_91494116_130410215,chr6_32766023_91964331,chr17_984101_1003742,chr3_196908262_196937230,chr11_51244499_55118214,chr17_403833_446414,chr23_92209094_152935130,chr10_42150759_46371243,chr15_20307869_21982746,chr19_32545047_34430432,chr3_75845446_90391698,chr2_131945577_132196569,chr8_39535655_43515874,chr17_27364248_27450834,chr17_20569693_20596699,chr10_115544_38563575,chr23_66527817_88259698,chr17_77535412_78653545,chr11_70562838_89296560,chr11_5742476_5762182,chr4_93240865_190844427,chr16_34095229_34976429,chr4_191191940_191311992,chr19_20552279_24157855,chr16_45058242_54336421,chr11_58634869_68684682,chr17_22315936_22324326,chr4_70334625_74719357,chr17_60204302_60347930",20,54,14,"1,2,7,15,21,22,26,27,29,38,39,51,57,60,69,72,73,75,81,82","HR+,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","Triple Neg,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","[[0.0, 0.475242, 0.524758], [0.002, 0.333756, 0.664244], [1.0, 0.0, 0.0], [0.05, 0.331686, 0.618314], [0.924, 0.062524, 0.013476], [0.0, 0.313195, 0.686805], [0.998, 0.001254, 0.000746], [0.016, 0.674498, 0.309502], [0.0, 0.763684, 0.236316], [0.0, 0.235942, 0.764058], [0.99, 0.003785, 0.006215], [0.0, 0.821347, 0.178653], [1.0, 0.0, 0.0], [0.918, 0.057427, 0.024573], [0.014, 0.497352, 0.488648], [0.008, 0.769188, 0.222812], [0.0, 0.738671, 0.261329], [0.014, 0.469505, 0.516495], [0.0, 0.127545, 0.872455], [0.0, 0.108346, 0.891654]]",5.9
kw_nmc,34,4,1.0,0.714286,0.809524,0.96337,0.81,0.05831,"{""selector__k"": 20}",5,20,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr3_196947293_199383479,chr17_1542118_1560766","chr16_68838368_69397102,chr5_69274433_96603723,chr22_24263116_37678070,chr16_28087_14817706,chr5_96637773_180644810,chr16_68710277_68751390,chr12_36739877_67332062,chr16_69763173_88690571,chr23_3229_45135,chr15_22163893_32511475,chr6_92035339_170943103,chr5_49619946_68850823,chr6_1535319_30010234,chr6_32732764_32738443,chr22_22725750_24228038,chr16_54390012_68679377,chr12_67337260_132389367,chr6_30021894_32519935,chr3_164112881_193467200,chr6_32766023_91964331",20,54,14,"4,11,16,24,30,31,33,35,37,41,46,48,49,50,61,66,71,76,77,93","Triple Neg,Triple Neg,HR+,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,HR+","HR+,Triple Neg,HR+,HR+,HR+,HER2+,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,HR+,HR+","[[0.0, 0.63172, 0.36828], [0.0, 0.230858, 0.769142], [0.0, 0.859175, 0.140825], [0.0, 0.897693, 0.102307], [0.0, 0.829867, 0.170133], [0.988, 0.007124, 0.004876], [1.0, 0.0, 0.0], [0.0, 0.550401, 0.449599], [0.008, 0.597976, 0.394024], [0.0, 0.76239, 0.23761], [0.806, 0.081895, 0.112105], [0.016, 0.446403, 0.537597], [0.0, 0.267166, 0.732834], [0.982, 0.008956, 0.009044], [0.0, 0.757627, 0.242373], [0.0, 0.794036, 0.205964], [0.904, 0.085901, 0.010099], [0.694, 0.130475, 0.175525], [0.0, 0.565571, 0.434429], [0.0, 0.878903, 0.121097]]",6.0
kw_nmc,34,5,1.0,0.642857,0.761905,0.901099,0.736667,0.076303,"{""selector__k"": 15}",5,15,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1890246_2286311,chr17_1542118_1560766","chr5_96637773_180644810,chr5_69274433_96603723,chr22_24263116_37678070,chr22_37717564_49509094,chr12_67337260_132389367,chr16_68838368_69397102,chr5_49619946_68850823,chr6_30021894_32519935,chr6_1535319_30010234,chr6_32732764_32738443,chr22_22725750_24228038,chr22_15433500_22665928,chr16_45058242_54336421,chr11_89400624_134432265,chr6_32766023_91964331",20,54,14,"0,3,6,8,13,19,25,34,36,44,45,52,59,63,74,79,88,91,92,95","HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+","HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,HR+,HR+,HR+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HR+,Triple Neg,HER2+","[[1.0, 0.0, 0.0], [0.01, 0.146657, 0.843343], [0.934, 0.023828, 0.042172], [0.0, 0.563446, 0.436554], [1.0, 0.0, 0.0], [0.0, 0.89252, 0.10748], [1.0, 0.0, 0.0], [0.0, 0.724061, 0.275939], [0.042, 0.745662, 0.212338], [0.006, 0.758963, 0.235037], [0.0, 0.84051, 0.15949], [0.0, 0.826633, 0.173367], [0.0, 0.19712, 0.80288], [0.796, 0.021734, 0.182266], [0.0, 0.822159, 0.177841], [0.0, 0.514435, 0.485565], [0.004, 0.321822, 0.674178], [0.0, 0.563446, 0.436554], [0.0, 0.189617, 0.810383], [0.934, 0.058744, 0.007256]]",6.0
kw_nmc,35,1,1.0,0.916667,0.944444,0.977106,0.766667,0.103816,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311","chr12_67337260_132389367,chr16_68838368_69397102,chr5_96637773_180644810,chr12_36739877_67332062,chr5_49619946_68850823,chr16_68710277_68751390,chr15_22163893_32511475,chr5_69274433_96603723,chr22_24263116_37678070,chr2_91057159_91321476,chr6_32732764_32738443,chr16_54390012_68679377,chr16_69417987_69744010,chr16_69763173_88690571,chr22_37717564_49509094,chr4_190887518_191165971,chr6_1535319_30010234,chr6_92035339_170943103,chr23_3229_45135,chr16_28087_14817706,chr16_45058242_54336421,chr22_22725750_24228038,chr6_30021894_32519935,chr11_89400624_134432265,chr20_8747_12478772,chr15_32523241_32594902,chr1_120313797_120737345,chr8_35694285_39333915,chr2_8972669_89953713,chr10_42150759_46371243,chr22_37683612_37705310,chr15_20307869_21982746,chr15_739595_18454050,chr17_22399576_27351012,chr2_91494116_130410215,chr8_39535655_43515874,chr21_13334960_13435755,chr5_763494_878290,chr15_18657388_18683110,chr23_96116_214107,chr17_403833_446414,chr23_89001120_90763396,chr17_77535412_78653545,chr1_149369522_149394958,chr6_32766023_91964331,chr22_15433500_22665928,chr6_32634044_32728487,chr3_586636_75535753,chr3_196908262_196937230,chr7_141965869_141978333",20,55,13,"1,6,10,12,14,17,19,32,39,46,49,53,55,59,69,70,75,76,81,83","HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+","HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,HER2+,HR+,HER2+,Triple Neg,HR+","[[0.0, 0.542552, 0.457448], [0.974, 0.01712, 0.00888], [0.008, 0.929315, 0.062685], [1.0, 0.0, 0.0], [0.0, 0.462419, 0.537581], [1.0, 0.0, 0.0], [0.008, 0.879319, 0.112681], [0.072, 0.586532, 0.341468], [0.966, 0.012585, 0.021415], [1.0, 0.0, 0.0], [0.0, 0.284393, 0.715607], [0.174, 0.292183, 0.533817], [0.026, 0.349941, 0.624059], [0.0, 0.529531, 0.470469], [0.002, 0.541828, 0.456172], [1.0, 0.0, 0.0], [0.002, 0.576125, 0.421875], [0.966, 0.020443, 0.013557], [0.0, 0.16016, 0.83984], [0.05, 0.654508, 0.295492]]",7.6
kw_nmc,35,2,1.0,0.464286,0.642857,0.820818,0.673333,0.205643,"{""selector__k"": 30}",5,30,"chr17_35076296_35282086,chr17_41011530_41494331,chr8_166452_6907624,chr17_42161364_42873571,chr3_196908262_196937230","chr16_68710277_68751390,chr16_68838368_69397102,chr16_69763173_88690571,chr22_22725750_24228038,chr11_89400624_134432265,chr22_24263116_37678070,chr17_984101_1003742,chr17_403833_446414,chr15_22163893_32511475,chr12_33854_397918,chr22_37717564_49509094,chr12_435020_9432943,chr6_32766023_91964331,chr6_1535319_30010234,chr22_15433500_22665928,chr16_54390012_68679377,chr16_69417987_69744010,chr2_131945577_132196569,chr2_91057159_91321476,chr5_96637773_180644810,chr6_32732764_32738443,chr12_67337260_132389367,chr19_32545047_34430432,chr3_164112881_193467200,chr19_3363749_20383210,chr17_2361350_18868037,chr12_9633884_10453531,chr12_10497371_11375835,chr23_3229_45135,chr15_18657388_18683110",20,55,13,"4,9,18,20,22,25,29,30,31,43,48,61,67,68,73,85,87,89,98,99","Triple Neg,HER2+,HR+,Triple Neg,HR+,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+","HR+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,HER2+","[[0.0, 0.803243, 0.196757], [0.872, 0.044237, 0.083763], [0.0, 0.823426, 0.176574], [0.03, 0.600517, 0.369483], [0.0, 0.147001, 0.852999], [1.0, 0.0, 0.0], [0.0, 0.33624, 0.66376], [0.0, 0.532298, 0.467702], [0.904, 0.066292, 0.029708], [0.002, 0.428913, 0.569087], [0.014, 0.412277, 0.573723], [0.0, 0.381258, 0.618742], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.002, 0.775888, 0.222112], [0.812, 0.166095, 0.021905], [0.0, 0.324192, 0.675808], [0.0, 0.697519, 0.302481], [0.0, 0.433189, 0.566811], [1.0, 0.0, 0.0]]",6.1
kw_nmc,35,3,1.0,0.6875,0.791667,0.955853,0.796667,0.033993,"{""selector__k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1703729_1713758","chr5_96637773_180644810,chr6_32732764_32738443,chr22_24263116_37678070,chr5_69274433_96603723,chr12_67337260_132389367,chr12_36739877_67332062,chr15_22163893_32511475,chr22_22725750_24228038,chr6_30021894_32519935,chr16_68838368_69397102,chr6_1535319_30010234,chr6_32766023_91964331,chr5_49619946_68850823,chr2_8972669_89953713,chr16_28087_14817706,chr16_68710277_68751390,chr15_18657388_18683110,chr22_37717564_49509094,chr22_37683612_37705310,chr15_739595_18454050",20,54,14,"0,2,8,21,23,28,33,35,38,45,51,54,72,77,78,88,91,92,93,95","HER2+,HR+,Triple Neg,HER2+,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+","HER2+,Triple Neg,HR+,HER2+,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,HR+,HR+,HR+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,HER2+","[[1.0, 0.0, 0.0], [0.018, 0.298048, 0.683952], [0.0, 0.540095, 0.459905], [0.94, 0.042425, 0.017575], [0.992, 0.001583, 0.006417], [0.946, 0.03198, 0.02202], [1.0, 0.0, 0.0], [0.0, 0.605029, 0.394971], [0.0, 0.300406, 0.699594], [0.018, 0.743566, 0.238434], [0.0, 0.79031, 0.20969], [0.022, 0.802315, 0.175685], [0.076, 0.717822, 0.206178], [0.0, 0.540095, 0.459905], [0.018, 0.830829, 0.151171], [0.0, 0.17024, 0.82976], [0.0, 0.723556, 0.276444], [0.0, 0.2445, 0.7555], [0.0, 0.920127, 0.079873], [0.978, 0.018363, 0.003637]]",6.0
kw_nmc,35,4,1.0,0.785714,0.857143,0.967033,0.836667,0.071024,"{""selector__k"": 30}",5,30,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1890246_2286311,chr17_1542118_1560766","chr5_96637773_180644810,chr22_24263116_37678070,chr16_28087_14817706,chr5_69274433_96603723,chr15_22163893_32511475,chr22_22725750_24228038,chr16_68838368_69397102,chr22_37717564_49509094,chr5_49619946_68850823,chr16_69763173_88690571,chr16_68710277_68751390,chr16_15039224_33875313,chr12_67337260_132389367,chr15_18657388_18683110,chr12_36739877_67332062,chr16_54354643_54379834,chr6_1535319_30010234,chr22_15433500_22665928,chr16_54390012_68679377,chr6_30021894_32519935,chr15_20307869_21982746,chr14_105602756_105630089,chr17_77535412_78653545,chr14_105654998_105839439,chr17_41983407_42049540,chr20_8747_12478772,chr6_92035339_170943103,chr15_739595_18454050,chr14_22022060_73047267,chr4_190887518_191165971",20,54,14,"13,24,26,27,34,36,37,40,41,44,50,57,58,62,63,64,74,82,84,86","HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","HER2+,HR+,HER2+,Triple Neg,HR+,HR+,HR+,HR+,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","[[1.0, 0.0, 0.0], [0.0, 0.897321, 0.102679], [1.0, 0.0, 0.0], [0.002, 0.465215, 0.532785], [0.0, 0.624445, 0.375555], [0.046, 0.510671, 0.443329], [0.0, 0.567577, 0.432423], [0.004, 0.544907, 0.451093], [0.004, 0.536818, 0.459182], [0.0, 0.717351, 0.282649], [0.966, 0.012022, 0.021978], [1.0, 0.0, 0.0], [0.0, 0.309592, 0.690408], [0.08, 0.194438, 0.725562], [0.77, 0.135899, 0.094101], [0.0, 0.638503, 0.361497], [0.0, 0.799074, 0.200926], [0.0, 0.224371, 0.775629], [0.992, 0.004195, 0.003805], [0.0, 0.500509, 0.499491]]",6.0
kw_nmc,35,5,1.0,0.642857,0.761905,0.930403,0.74,0.140079,"{""selector__k"": 5}",5,5,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr8_166452_6907624,chr17_1542118_1560766","chr12_36739877_67332062,chr16_68838368_69397102,chr16_28087_14817706,chr5_96637773_180644810,chr5_69274433_96603723",20,54,14,"3,5,7,11,15,16,42,47,52,56,60,65,66,71,79,80,90,94,96,97","Triple Neg,HR+,HER2+,Triple Neg,Triple Neg,HR+,HR+,HER2+,HR+,HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HR+","Triple Neg,Triple Neg,HER2+,HR+,HR+,HR+,HR+,HER2+,HR+,HER2+,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,Triple Neg","[[0.004, 0.180889, 0.815111], [0.02, 0.422741, 0.557259], [1.0, 0.0, 0.0], [0.004, 0.703858, 0.292142], [0.008, 0.660564, 0.331436], [0.004, 0.724411, 0.271589], [0.0, 0.781051, 0.218949], [0.984, 0.005068, 0.010932], [0.0, 0.781051, 0.218949], [0.748, 0.108705, 0.143295], [0.944, 0.035212, 0.020788], [1.0, 0.0, 0.0], [0.0, 0.431368, 0.568632], [0.94, 0.046863, 0.013137], [0.0, 0.221864, 0.778136], [0.0, 0.316762, 0.683238], [0.0, 0.25381, 0.74619], [0.0, 0.431368, 0.568632], [0.0, 0.628783, 0.371217], [0.0, 0.431368, 0.568632]]",6.1
kw_nmc,36,1,1.0,0.761905,0.84127,0.961844,0.676667,0.099778,"{""selector__k"": 100}",5,100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1890246_2286311,chr8_166452_6907624","chr16_28087_14817706,chr6_1535319_30010234,chr5_96637773_180644810,chr6_30021894_32519935,chr15_22163893_32511475,chr12_36739877_67332062,chr5_69274433_96603723,chr6_32732764_32738443,chr12_67337260_132389367,chr15_32523241_32594902,chr16_68838368_69397102,chr22_24263116_37678070,chr23_3229_45135,chr11_89400624_134432265,chr5_49619946_68850823,chr6_32766023_91964331,chr14_105654998_105839439,chr10_115544_38563575,chr22_22725750_24228038,chr2_8972669_89953713,chr16_69417987_69744010,chr17_77535412_78653545,chr16_54354643_54379834,chr11_5777496_7757329,chr16_69763173_88690571,chr15_739595_18454050,chr1_1676445_1703748,chr16_15039224_33875313,chr22_37717564_49509094,chr16_68710277_68751390,chr2_91057159_91321476,chr3_164112881_193467200,chr6_92035339_170943103,chr15_18657388_18683110,chr3_196908262_196937230,chr15_20307869_21982746,chr2_131945577_132196569,chr10_42150759_46371243,chr21_14334542_46914686,chr14_105602756_105630089,chr19_20422576_20493401,chr16_54390012_68679377,chr17_403833_446414,chr14_22022060_73047267,chr11_51244499_55118214,chr17_984101_1003742,chr14_73106558_105584008,chr1_149369522_149394958,chr2_130458581_131785093,chr12_435020_9432943,chr11_182372_5733442,chr7_141965869_141978333,chr1_17030134_22668805,chr14_105907191_106349756,chr17_1562322_1703117,chr17_1008443_1536140,chr17_465054_974692,chr22_15433500_22665928,chr11_70562838_89296560,chr2_132327604_132947789,chr2_131792734_131931782,chr14_73071404_73092018,chr4_52530029_69042487,chr15_53166_592121,chr4_190887518_191165971,chr17_41983407_42049540,chr17_2361350_18868037,chr3_193476462_196656506,chr20_29306447_40052114,chr3_586636_75535753,chr22_37683612_37705310,chr16_45058242_54336421,chr21_13334960_13435755,chr23_96116_214107,chr6_32634044_32728487,chr19_32545047_34430432,chr12_33854_397918,chr12_9633884_10453531,chr12_10497371_11375835,chr17_1890246_2286311,chr17_1718892_1845756,chr20_8747_12478772,chr6_32586131_32600962,chr17_35286565_35427554,chr16_34095229_34976429,chr2_132974227_231853847,chr21_14294323_14314039,chr11_55225136_56294614,chr2_91494116_130410215,chr3_196947293_199383479,chr4_70334625_74719357,chr15_18722595_20060061,chr19_20552279_24157855,chr11_7803570_50337734,chr8_47575650_146264846,chr23_959048_1398694,chr5_763494_878290,chr4_69789443_70305861,chr4_191191940_191311992,chr11_5742476_5762182",20,55,13,"3,5,14,16,19,28,30,37,41,54,60,63,65,73,82,84,88,95,98,99","Triple Neg,HR+,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HR+,HER2+","Triple Neg,HR+,Triple Neg,HR+,HR+,HER2+,HR+,HR+,HR+,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HER2+","[[0.0, 0.391953, 0.608047], [0.038, 0.759608, 0.202392], [0.0, 0.352926, 0.647074], [0.002, 0.765678, 0.232322], [0.0, 0.92865, 0.07135], [0.818, 0.130957, 0.051043], [0.0, 0.746989, 0.253011], [0.0, 0.620423, 0.379577], [0.0, 0.75384, 0.24616], [0.0, 0.725984, 0.274016], [0.818, 0.149744, 0.032256], [0.808, 0.063294, 0.128706], [1.0, 0.0, 0.0], [0.0, 0.669472, 0.330528], [0.0, 0.117764, 0.882236], [0.952, 0.021638, 0.026362], [0.002, 0.297593, 0.700407], [0.92, 0.061245, 0.018755], [0.0, 0.489839, 0.510161], [1.0, 0.0, 0.0]]",6.9
kw_nmc,36,2,1.0,0.785714,0.857143,0.950397,0.746667,0.079162,"{""selector__k"": 15}",5,15,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_16373516_28182114,chr8_166452_6907624","chr12_36739877_67332062,chr15_22163893_32511475,chr11_89400624_134432265,chr12_67337260_132389367,chr22_37717564_49509094,chr5_96637773_180644810,chr22_24263116_37678070,chr15_18657388_18683110,chr16_68838368_69397102,chr16_68710277_68751390,chr5_49619946_68850823,chr5_69274433_96603723,chr22_22725750_24228038,chr16_28087_14817706,chr15_739595_18454050",20,55,13,"2,7,13,15,17,18,26,29,40,43,51,52,55,68,70,77,85,87,90,97","HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+","Triple Neg,HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,Triple Neg","[[0.0, 0.228383, 0.771617], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.004, 0.450151, 0.545849], [0.858, 0.092036, 0.049964], [0.0, 0.709093, 0.290907], [1.0, 0.0, 0.0], [0.0, 0.874682, 0.125318], [0.0, 0.367463, 0.632537], [0.0, 0.200898, 0.799102], [0.0, 0.611584, 0.388416], [0.0, 0.709093, 0.290907], [0.01, 0.165745, 0.824255], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.0, 0.384262, 0.615738], [0.818, 0.050552, 0.131448], [0.0, 0.274003, 0.725997], [0.0, 0.113763, 0.886237], [0.0, 0.384262, 0.615738]]",5.9
kw_nmc,36,3,1.0,0.791667,0.861111,0.970238,0.733333,0.158815,"{""selector__k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr17_1542118_1560766","chr5_96637773_180644810,chr5_69274433_96603723,chr16_68838368_69397102,chr5_49619946_68850823,chr12_67337260_132389367,chr12_36739877_67332062,chr15_22163893_32511475,chr16_68710277_68751390,chr16_45058242_54336421,chr22_24263116_37678070,chr16_28087_14817706,chr4_190887518_191165971,chr22_22725750_24228038,chr22_37717564_49509094,chr17_77535412_78653545,chr22_37683612_37705310,chr6_32732764_32738443,chr6_1535319_30010234,chr16_54390012_68679377,chr15_739595_18454050,chr3_586636_75535753,chr15_32523241_32594902,chr11_89400624_134432265,chr15_18657388_18683110,chr16_69763173_88690571,chr7_141965869_141978333,chr11_5777496_7757329,chr6_30021894_32519935,chr16_15039224_33875313,chr11_51244499_55118214,chr11_55225136_56294614,chr6_32766023_91964331,chr21_13334960_13435755,chr15_20307869_21982746,chr16_69417987_69744010,chr2_8972669_89953713,chr23_96116_214107,chr11_70562838_89296560,chr17_403833_446414,chr2_91494116_130410215,chr22_15433500_22665928,chr2_91057159_91321476,chr1_17030134_22668805,chr3_164112881_193467200,chr2_131945577_132196569,chr16_54354643_54379834,chr10_115544_38563575,chr23_52844235_66511655,chr4_93240865_190844427,chr8_35694285_39333915",20,54,14,"6,8,11,12,20,22,24,25,31,34,38,46,56,69,74,79,83,92,93,96","HER2+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HR+,HER2+,HER2+,HR+,Triple Neg,HER2+,HER2+,HR+,HR+,Triple Neg,HR+,Triple Neg,HR+,HR+","HER2+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HR+,HR+","[[0.986, 0.007991, 0.006009], [0.0, 0.602503, 0.397497], [0.0, 0.233395, 0.766605], [1.0, 0.0, 0.0], [0.174, 0.199385, 0.626615], [0.0, 0.31877, 0.68123], [0.0, 0.933786, 0.066214], [1.0, 0.0, 0.0], [0.83, 0.10836, 0.06164], [0.004, 0.709839, 0.286161], [0.0, 0.17866, 0.82134], [1.0, 0.0, 0.0], [0.712, 0.173521, 0.114479], [0.174, 0.393564, 0.432436], [0.0, 0.870227, 0.129773], [0.0, 0.396923, 0.603077], [0.018, 0.675224, 0.306776], [0.0, 0.198342, 0.801658], [0.0, 0.881508, 0.118492], [0.0, 0.626893, 0.373107]]",5.9
